icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,extraction_time,data_source,flight_type
3e95ca,GAF611,Germany,1752335405.0,1752335405,-77.453,38.9693,,True,1.29,90.0,,,,7255.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a34ae6,DAL1902,United States,1752335404.0,1752335405,-87.9736,42.0023,1005.84,False,120.93,358.54,10.73,,998.22,7204.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a34abd,N311CC,United States,1752335405.0,1752335405,-122.9745,45.4225,350.52,False,48.8,214.7,3.58,,388.62,,False,0,2025-07-12T15:50:12.645690,api,real_time
710052,SVA775,Saudi Arabia,1752335136.0,1752335136,72.82,14.6702,11567.16,False,270.68,321.71,0.0,,12268.2,,False,0,2025-07-12T15:50:12.645690,api,real_time
710055,SVA340,Saudi Arabia,1752335405.0,1752335405,14.5752,35.774,11277.6,False,282.99,97.0,0.0,,11963.4,,False,0,2025-07-12T15:50:12.645690,api,real_time
a30460,ASA1228,United States,1752335405.0,1752335405,-102.3438,35.2373,10972.8,False,238.47,335.26,0.0,,11551.92,7351.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a16154,N1884M,United States,1752335405.0,1752335405,-86.2494,40.0014,533.4,False,38.6,158.91,3.58,,533.4,,False,0,2025-07-12T15:50:12.645690,api,real_time
abc40d,SWA2322,United States,1752335405.0,1752335405,-99.0326,34.4966,10972.8,False,214.45,289.48,0.0,,11590.02,7352.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0da8,VOI3553,Mexico,1752335405.0,1752335405,-86.8788,20.9321,2034.54,False,137.97,303.75,-5.2,,2186.94,1016.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a1d788,N218DC,United States,1752335202.0,1752335202,-80.4553,33.0332,632.46,False,66.88,22.62,-1.95,,655.32,,False,0,2025-07-12T15:50:12.645690,api,real_time
abc432,SWA3877,United States,1752335405.0,1752335405,-82.0253,33.8687,10972.8,False,237.77,184.09,0.0,,11635.74,3171.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a3176d,N299FG,United States,1752335405.0,1752335405,-83.801,42.9271,12192.0,False,223.98,284.77,0.33,,12801.6,1415.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a7d2f7,LXJ603,United States,1752335405.0,1752335405,-82.7994,42.8433,13578.84,False,215.43,280.32,2.6,,14203.68,1741.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a35dea,N316JG,United States,1752335405.0,1752335405,-95.9253,30.6362,2407.92,False,72.4,261.01,0.65,,2529.84,,False,0,2025-07-12T15:50:12.645690,api,real_time
a3adac,N336SC,United States,1752335405.0,1752335405,-81.2001,32.8164,861.06,False,48.18,6.75,0.0,,929.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
abc41d,N8573C,United States,1752335405.0,1752335405,-75.0927,38.3655,449.58,False,30.7,188.67,-1.3,,487.68,,False,0,2025-07-12T15:50:12.645690,api,real_time
a5dae2,N4768P,United States,1752335405.0,1752335405,-98.2092,28.3833,3634.74,False,99.76,304.92,0.33,,3825.24,,False,0,2025-07-12T15:50:12.645690,api,real_time
151ec3,SBI2509,Russian Federation,1752334148.0,1752335349,52.3538,55.2464,11277.6,False,40.02,136.04,0.0,,10317.48,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6c781,JBU2661,United States,1752335373.0,1752335376,-71.518,38.2418,10058.4,False,240.41,175.7,-0.33,,10645.14,1654.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac92b1,EDV5161,United States,1752335405.0,1752335405,-85.012,43.4754,8534.4,False,233.28,294.08,-0.33,,8968.74,2551.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acf5be,AAL2222,United States,1752335405.0,1752335405,-83.6323,37.8836,10972.8,False,236.3,321.81,0.0,,11597.64,1763.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a8076e,N6160P,United States,1752335405.0,1752335405,-82.7471,34.6068,3002.28,False,78.12,282.94,0.0,,3192.78,,False,0,2025-07-12T15:50:12.645690,api,real_time
a23f0c,MXY400,United States,1752335402.0,1752335402,-82.191,37.1222,10645.14,False,236.18,1.12,-3.9,,11277.6,1767.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a3f16d,N353RD,United States,1752335257.0,1752335258,-111.7317,39.4348,3901.44,False,104.84,185.07,0.0,,4152.9,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aaa2d3,SWA2549,United States,1752335405.0,1752335405,-84.4276,34.3022,11582.4,False,226.97,346.5,0.0,,12260.58,1046.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac54,RYR43AN,Ireland,1752335405.0,1752335405,3.7787,52.127,9791.7,False,234.47,247.15,-4.55,,10149.84,1333.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aaeb59,N802XA,United States,1752335274.0,1752335274,45.0671,26.885,10972.8,False,248.93,243.49,0.0,,11788.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac55,RYR604M,Ireland,1752335103.0,1752335103,-16.9327,28.3479,2971.8,False,157.7,190.91,-5.53,,3390.9,,False,0,2025-07-12T15:50:12.645690,api,real_time
151eb9,SBI3746,Russian Federation,1752334518.0,1752335202,38.1824,54.906,381.0,False,39.81,154.76,-10.08,,2118.36,1021.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c04fff,ACA775,Canada,1752335405.0,1752335405,-104.2198,38.8888,11582.4,False,226.37,254.98,0.0,,12131.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
a0ff21,XAA5214,United States,1752335405.0,1752335405,-79.2342,30.1613,14317.98,False,240.85,174.48,-0.33,,14980.92,2304.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20a3,FLD5249,Malta,1752335405.0,1752335405,6.5582,45.0551,7315.2,False,139.99,335.7,0.33,,7650.48,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5449a,AAL1528,United States,1752335405.0,1752335405,-110.7197,37.3304,10058.4,False,247.42,68.02,-0.33,,10637.52,7725.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a66484,N5105P,United States,1752335404.0,1752335405,-121.4374,38.3085,457.2,False,48.94,140.12,0.0,,464.82,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6c76c,N536HF,United States,1752335405.0,1752335405,-81.0278,29.1808,152.4,False,39.53,341.8,-0.98,,182.88,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a209c0,AAY2969,United States,1752335405.0,1752335405,-79.6874,34.1371,5234.94,False,187.69,163.6,-4.88,,5577.84,6754.0,False,0,2025-07-12T15:50:12.645690,api,real_time
401d0f,GENTW,United Kingdom,1752335405.0,1752335405,-0.3376,51.6546,175.26,False,35.72,78.37,-2.93,,205.74,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a53183,N4336X,United States,1752335226.0,1752335226,-111.1039,32.1634,1112.52,False,50.73,247.34,-4.23,,1173.48,4307.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac24,RYR7VN,Ireland,1752335405.0,1752335405,20.2179,44.7952,11582.4,False,228.26,321.86,0.33,,12016.74,5445.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a16195,N1886G,United States,1752335405.0,1752335405,-98.6896,40.0198,13716.0,False,244.58,263.11,-0.33,,14310.36,3703.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac2b61,SWA3917,United States,1752335405.0,1752335405,-112.0414,39.384,10363.2,False,232.84,253.97,0.0,,10942.32,5457.0,False,0,2025-07-12T15:50:12.645690,api,real_time
71be42,,Republic of Korea,1752335246.0,1752335251,-126.3404,37.9189,11277.6,False,265.1,112.23,0.0,,11940.54,,False,0,2025-07-12T15:50:12.645690,api,real_time
a28171,N26003,United States,1752335405.0,1752335405,-82.3561,28.004,175.26,False,34.95,42.61,0.33,,220.98,,False,0,2025-07-12T15:50:12.645690,api,real_time
a90110,N68C,United States,1752335265.0,1752335272,-82.9376,34.661,1165.86,False,64.41,226.62,0.33,,1226.82,,False,0,2025-07-12T15:50:12.645690,api,real_time
c03cf4,ACA292,Canada,1752335405.0,1752335405,-116.4509,49.5566,11277.6,False,258.06,81.4,0.0,,11780.52,4553.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac36,NOS81CN,Ireland,1752335400.0,1752335400,8.7371,45.616,,True,5.92,81.56,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
aaa2f6,SWA1363,United States,1752335405.0,1752335405,-83.241,40.0297,9448.8,False,252.12,80.96,0.0,,9966.96,7455.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6b463,VTE3854,United States,1752335405.0,1752335405,-81.1515,35.1357,2438.4,False,140.1,301.18,12.03,,2583.18,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa4121,N76VY,United States,1752335405.0,1752335405,-122.5317,45.1317,1615.44,False,75.72,42.8,0.33,,1699.26,,False,0,2025-07-12T15:50:12.645690,api,real_time
a7d43c,SKW5381,United States,1752335405.0,1752335405,-120.9362,35.6336,9144.0,False,203.15,206.63,-0.33,,9738.36,,False,0,2025-07-12T15:50:12.645690,api,real_time
71be39,,Republic of Korea,1752335388.0,1752335388,-137.6231,54.8438,9753.6,False,220.59,303.39,0.0,,9951.72,,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac1e,RYR99HY,Ireland,1752335405.0,1752335405,-7.088,41.3307,11277.6,False,243.18,187.17,0.0,,11811.0,1162.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac1f,RYR4YD,Ireland,1752335405.0,1752335406,6.3037,51.4723,11277.6,False,248.43,138.02,0.0,,11628.12,1174.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a65104,JBU488,United States,1752335405.0,1752335405,-73.9662,39.5099,10668.0,False,226.69,21.85,0.0,,11285.22,3072.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa9ab6,SWA1004,United States,1752335405.0,1752335405,-72.8699,40.4498,5928.36,False,194.8,220.72,12.03,,6263.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac7a,SAS7733,Ireland,1752335405.0,1752335405,17.2335,50.573,11277.6,False,236.54,148.97,0.0,,11529.06,3514.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a1e9f1,N222RL,United States,1752335405.0,1752335405,-151.4833,60.6264,617.22,False,63.1,114.06,0.0,,617.22,,False,0,2025-07-12T15:50:12.645690,api,real_time
4071aa,HLE59,United Kingdom,1752335405.0,1752335405,-3.1402,52.7079,548.64,False,56.84,201.22,-0.65,,647.7,,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac88,RYR67DQ,Ireland,1752335405.0,1752335405,7.5793,44.2011,11277.6,False,222.63,240.06,-0.33,,11719.56,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20e1,AXY457G,Malta,1752335405.0,1752335406,-6.9203,37.2784,5135.88,False,188.46,244.62,-13.33,,5433.06,5743.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac89,RYR8865,Ireland,1752335403.0,1752335403,-6.2516,53.4296,,True,7.2,95.62,,,,671.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3483d9,ANE41PM,Spain,1752335403.0,1752335403,3.1731,39.4278,3040.38,False,153.57,78.01,0.0,,3200.4,,False,0,2025-07-12T15:50:12.645690,api,real_time
a173a8,DAL271,United States,1752335405.0,1752335405,-76.0856,39.957,10363.2,False,245.27,236.38,0.0,,10957.56,2445.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac85,RYR31SM,Ireland,1752335405.0,1752335405,-0.5898,45.7156,11582.4,False,236.1,349.33,0.0,,12016.74,1046.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20d6,VJT827,Malta,1752335405.0,1752335405,-1.2015,39.7445,9997.44,False,227.32,289.71,-5.53,,10370.82,4260.0,False,0,2025-07-12T15:50:12.645690,api,real_time
abc2e5,RPA4571,United States,1752335405.0,1752335405,-73.5794,41.0725,3924.3,False,168.88,26.02,11.38,,4152.9,1740.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a55785,UAL1452,United States,1752335405.0,1752335405,-94.23,31.6929,10363.2,False,236.75,217.32,0.0,,10995.66,2332.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac2b80,SWA757,United States,1752335405.0,1752335405,-109.088,36.6365,10972.8,False,223.94,254.27,0.0,,11567.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
a3f133,DAL2703,United States,1752335144.0,1752335144,-75.294,39.8571,60.96,False,69.63,75.45,-3.25,,175.26,3152.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a96da8,N7063Q,United States,1752335224.0,1752335224,-82.1813,28.2383,213.36,False,45.59,130.88,-1.95,,281.94,,False,0,2025-07-12T15:50:12.645690,api,real_time
a71aa5,JIA5610,United States,1752335405.0,1752335405,-96.3488,32.6967,5417.82,False,200.67,88.97,10.73,,5737.86,,False,0,2025-07-12T15:50:12.645690,api,real_time
c04fd7,ACA813,Canada,1752335404.0,1752335405,-66.7674,46.9697,12192.0,False,242.49,243.54,0.33,,12679.68,2566.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac8c,NOS19GQ,Ireland,1752335405.0,1752335405,8.4589,46.3738,6911.34,False,186.02,174.6,-10.73,,7208.52,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac8e,SAS1759,Ireland,1752335405.0,1752335405,13.7106,50.5124,11879.58,False,237.19,166.33,-0.33,,12161.52,6051.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a91407,N684W,United States,1752335406.0,1752335406,-81.3642,32.8618,2385.06,False,76.48,169.14,0.0,,2537.46,,False,0,2025-07-12T15:50:12.645690,api,real_time
a55792,UPS5837,United States,1752335405.0,1752335405,-90.4679,41.3321,11887.2,False,240.93,104.21,0.0,,12412.98,6015.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac8a,SAS2859,Ireland,1752335405.0,1752335406,14.2455,46.2248,11269.98,False,231.03,181.15,0.0,,11628.12,1335.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a0ec2c,N159FS,United States,1752335208.0,1752335208,-84.1527,36.553,1737.36,False,57.33,354.85,-0.65,,1859.28,,False,0,2025-07-12T15:50:12.645690,api,real_time
70e089,FIE245,Cambodia,1752335405.0,1752335405,25.8006,43.5211,11574.78,False,218.05,289.72,0.33,,12146.28,4143.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a58abe,N4560,United States,1752335252.0,1752335252,-122.0535,45.6036,381.0,False,59.39,65.43,-1.3,,411.48,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20f7,VJT878,Malta,1752335396.0,1752335401,14.467,35.8542,,True,0.0,284.06,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
70e085,FIE186,Cambodia,1752335398.0,1752335398,22.9722,40.5245,,True,0.26,165.94,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
c04fae,WEN3242,Canada,1752335405.0,1752335405,-112.6886,51.163,6560.82,False,145.74,92.63,4.88,,6789.42,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6c72e,N536EU,United States,1752335405.0,1752335405,-82.3451,28.0368,1767.84,False,72.01,296.75,0.0,,1897.38,1036.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4071a9,HM67,United Kingdom,1752335188.0,1752335188,-2.9964,51.6433,137.16,False,23.8,6.2,-1.63,,259.08,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20e8,VJT486,Malta,1752335402.0,1752335402,20.6148,40.0461,12192.0,False,236.03,327.28,0.0,,12854.94,2022.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac7f,RYR749D,Ireland,1752335405.0,1752335405,-4.0866,47.5217,11277.6,False,225.87,199.84,0.33,,11711.94,572.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a199dd,N202EH,United States,1752335405.0,1752335405,-75.012,39.7032,4008.12,False,55.19,348.17,0.65,,4229.1,,False,0,2025-07-12T15:50:12.645690,api,real_time
a0b6b2,EJA145,United States,1752335405.0,1752335405,-107.9562,32.2731,14325.6,False,226.98,287.41,-0.33,,14996.16,2162.0,False,0,2025-07-12T15:50:12.645690,api,real_time
39c428,AFR291,France,1752335405.0,1752335405,7.9612,47.2183,11887.2,False,228.96,261.34,-1.95,,10927.08,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
400a25,BAW475E,United Kingdom,1752335405.0,1752335405,5.8502,43.4003,10347.96,False,238.38,25.57,0.0,,10805.16,5360.0,False,0,2025-07-12T15:50:12.645690,api,real_time
39c421,AFR378P,France,1752335405.0,1752335406,-2.5369,49.3969,10972.8,False,251.7,279.89,-0.33,,11399.52,7564.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a449a4,UAL775,United States,1752335405.0,1752335405,-116.1408,32.6593,9235.44,False,245.96,117.26,3.25,,9829.8,7737.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a449a3,UAL1054,United States,1752335405.0,1752335405,-79.9895,36.0181,10363.2,False,233.02,204.25,0.0,,10972.8,2665.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a449a2,UAL1988,United States,1752335405.0,1752335405,-80.3586,34.2715,10668.0,False,240.45,32.77,0.0,,11308.08,6122.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a2d18a,OXF6250,United States,1752335404.0,1752335405,-111.6161,32.9371,1485.9,False,47.45,260.64,0.65,,1539.24,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a449a8,UAL414,United States,1752335268.0,1752335271,-71.0155,42.3609,,True,0.39,19.69,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20b5,AJD18FJ,Malta,1752335404.0,1752335405,6.6636,43.4358,2026.92,False,144.2,87.34,-7.48,,2141.22,1430.0,False,0,2025-07-12T15:50:12.645690,api,real_time
400a0e,BAW8X,United Kingdom,1752335405.0,1752335405,-6.2758,53.4234,,True,12.86,275.62,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
71be05,KAL319,Republic of Korea,1752335405.0,1752335405,126.2473,36.1561,11582.4,False,241.18,193.95,0.0,,12306.3,,False,0,2025-07-12T15:50:12.645690,api,real_time
4b080e,HBDBI,Switzerland,1752335404.0,1752335405,9.1456,46.043,4572.0,False,72.76,314.43,-0.65,,4777.74,,False,0,2025-07-12T15:50:12.645690,api,real_time
71be09,KAL537,Republic of Korea,1752335405.0,1752335406,15.7068,48.1453,6187.44,False,184.66,277.36,13.0,,6370.32,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c04ff7,ACA378,Canada,1752335405.0,1752335405,-96.9881,49.2649,11277.6,False,247.75,94.65,0.0,,11513.82,,False,0,2025-07-12T15:50:12.645690,api,real_time
a2d18c,OXF6398,United States,1752335405.0,1752335405,-111.7433,33.4475,556.26,False,43.08,229.84,1.95,,548.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
a1d6a7,N21754,United States,1752335248.0,1752335399,-97.2101,33.1836,0.0,False,26.36,185.6,-5.53,,-960.12,,False,0,2025-07-12T15:50:12.645690,api,real_time
c04fe4,ACA843,Canada,1752335405.0,1752335405,4.971,51.918,10972.8,False,237.14,304.03,0.0,,11338.56,2573.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6c756,GJS4172,United States,1752335392.0,1752335392,-74.1663,40.6987,,True,3.09,22.5,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20d2,SEU426,Malta,1752335405.0,1752335405,6.8054,40.4253,10980.42,False,263.45,74.72,0.0,,11506.2,1422.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6b421,N53098,United States,1752335405.0,1752335405,-99.5666,30.4957,3169.92,False,68.1,274.33,0.0,,3307.08,70.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac79,SAS2775,Ireland,1752335404.0,1752335405,28.9362,38.2424,11269.98,False,234.2,145.02,0.33,,12031.98,7634.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20d1,,Malta,1752335178.0,1752335178,31.3233,28.6154,13716.0,False,221.94,133.87,0.0,,14622.78,1614.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20c9,VJT582,Malta,1752335398.0,1752335398,1.8422,6.4015,8602.98,False,208.97,64.95,-10.73,,9243.06,,False,0,2025-07-12T15:50:12.645690,api,real_time
4cac75,EIBMN,Ireland,1752335405.0,1752335405,-6.6613,53.4094,464.82,False,39.57,105.84,0.65,,533.4,,False,0,2025-07-12T15:50:12.645690,api,real_time
4d20c7,VJT503,Malta,1752335406.0,1752335406,8.9839,45.0432,12192.0,False,216.2,313.07,0.0,,12641.58,1210.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acf486,AAL503,United States,1752335405.0,1752335405,-96.2102,32.6888,5082.54,False,200.75,94.56,3.58,,5364.48,,False,0,2025-07-12T15:50:12.645690,api,real_time
a0d8f3,N1539M,United States,1752335237.0,1752335237,-112.2935,33.5321,,True,3.6,2.81,,,,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
407031,EXS661,United Kingdom,1752335405.0,1752335405,14.6418,44.6841,11277.6,False,263.68,124.19,0.0,,11696.7,7573.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a0c5c6,SKW5673,United States,1752335114.0,1752335115,-104.6606,39.8213,1623.06,False,80.77,0.36,-2.93,,1699.26,,False,0,2025-07-12T15:50:12.645690,api,real_time
a9ccde,AAL1993,United States,1752335405.0,1752335405,-84.0644,41.2442,11262.36,False,241.41,42.5,0.0,,11849.1,6031.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5408e,N43779,United States,1752335238.0,1752335238,-111.7983,33.2771,396.24,False,35.33,227.95,-3.58,,373.38,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a1f8e6,N226SL,United States,1752335405.0,1752335405,-111.9479,34.8244,13716.0,False,246.49,74.63,0.0,,14394.18,6760.0,False,0,2025-07-12T15:50:12.645690,api,real_time
800d0a,IGO6966,India,1752335405.0,1752335405,88.4445,22.6466,,True,3.6,241.88,,,,2605.0,False,0,2025-07-12T15:50:12.645690,api,real_time
800d18,SEJ2997,India,1752335405.0,1752335405,84.4743,23.528,7010.4,False,162.55,102.06,0.33,,7429.5,5405.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a36e1e,N32YA,United States,1752335405.0,1752335405,-80.3503,26.4733,548.64,False,51.06,175.96,2.28,,632.46,,False,0,2025-07-12T15:50:12.645690,api,real_time
3f055a,D9411,Germany,1752335100.0,1752335108,7.91,51.4902,342.9,False,28.85,230.06,-0.33,,388.62,6102.0,False,0,2025-07-12T15:50:12.645690,api,real_time
47292b,HAPPJ,Hungary,1752335405.0,1752335405,11.745,48.6184,815.34,False,50.67,113.96,-0.33,,,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a0b2a4,AVL214,United States,1752335405.0,1752335406,-77.68,39.0993,1021.08,False,49.11,292.8,2.28,,1082.04,,False,0,2025-07-12T15:50:12.645690,api,real_time
a79386,HAL1608,United States,1752335405.0,1752335405,-111.5637,33.1919,11582.4,False,231.2,284.04,0.0,,12283.44,2407.0,False,0,2025-07-12T15:50:12.645690,api,real_time
39d461,FHVDB,France,1752335398.0,1752335398,-1.7469,47.1854,342.9,False,55.07,119.68,0.33,,388.62,,False,0,2025-07-12T15:50:12.645690,api,real_time
407022,EFW2600,United Kingdom,1752335405.0,1752335405,0.6144,49.985,7665.72,False,232.77,142.09,7.48,,8001.0,7306.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ae478e,G20128,United States,1752335396.0,1752335397,-122.8273,45.0562,403.86,False,62.61,47.0,-0.33,,441.96,,False,0,2025-07-12T15:50:12.645690,api,real_time
398495,CCM56UW,France,1752335405.0,1752335405,8.8463,42.8811,7513.32,False,241.21,9.08,16.91,,7879.08,,False,0,2025-07-12T15:50:12.645690,api,real_time
a062d2,N124CT,United States,1752335363.0,1752335363,-80.4033,40.8131,640.08,False,60.56,196.28,-2.93,,1059.18,,False,0,2025-07-12T15:50:12.645690,api,real_time
40700a,EXS7DL,United Kingdom,1752335405.0,1752335405,-0.386,51.9084,3482.34,False,196.93,233.07,3.9,,3657.6,1071.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c03b90,CFWOL,Canada,1752335405.0,1752335405,-79.1288,43.4552,601.98,False,79.61,349.2,0.33,,624.84,5376.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a2e094,N285AF,United States,1752335405.0,1752335405,-108.7985,34.564,12496.8,False,252.07,93.63,0.33,,13182.6,1316.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a24e0d,N248DL,United States,1752335405.0,1752335406,-72.6279,41.644,60.96,False,52.88,17.55,1.95,,76.2,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a2e098,ASA331,United States,1752335405.0,1752335405,-122.3058,43.6772,10363.2,False,235.81,344.17,0.0,,10927.08,6730.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a11b00,AAL2445,United States,1752335379.0,1752335379,-89.044,32.4313,10058.4,False,242.39,73.6,0.0,,10645.14,,True,0,2025-07-12T15:50:12.645690,api,real_time
402cdb,GZSDB,United Kingdom,1752335405.0,1752335405,-1.8335,52.1853,769.62,False,61.5,133.31,0.65,,853.44,,False,0,2025-07-12T15:50:12.645690,api,real_time
39844c,CLG2964,France,1752335092.0,1752335092,-4.4402,48.443,121.92,False,54.17,71.74,-0.98,,190.5,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
c00700,ACA302,Canada,1752335405.0,1752335405,-111.0519,49.9527,10660.38,False,259.54,85.57,0.0,,11064.24,5644.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a9dffd,N7350G,United States,1752335402.0,1752335405,-84.3166,33.3986,297.18,False,33.13,233.84,-3.58,,335.28,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acf492,AAL2754,United States,1752335405.0,1752335405,-95.6646,37.4129,11277.6,False,254.39,61.36,-0.33,,11887.2,,False,0,2025-07-12T15:50:12.645690,api,real_time
48cd80,SJI1,Poland,1752335405.0,1752335405,27.9304,36.5897,6294.12,False,175.44,359.16,-12.35,,6705.6,1217.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acf497,DAL1481,United States,1752335405.0,1752335406,-84.8699,36.8073,7871.46,False,248.0,348.27,-4.23,,8351.52,1777.0,False,0,2025-07-12T15:50:12.645690,api,real_time
800d01,IGO257M,India,1752335312.0,1752335395,76.5611,10.1826,853.44,False,82.39,267.49,-0.33,,769.62,,False,0,2025-07-12T15:50:12.645690,api,real_time
a92361,UAL2684,United States,1752335405.0,1752335405,-100.9009,45.2404,8686.8,False,228.95,289.7,7.48,,9029.7,3271.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab1c04,AAL1061,United States,1752335400.0,1752335400,-82.0782,30.4037,3436.62,False,174.44,252.85,4.88,,3627.12,,False,0,2025-07-12T15:50:12.645690,api,real_time
acf48f,ASA413,United States,1752335393.0,1752335393,-122.6022,45.5877,,True,31.9,300.94,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a8f00e,UAL965,United States,1752335406.0,1752335406,-70.0008,46.9319,10363.2,False,243.88,215.9,-2.28,,10858.5,2546.0,False,0,2025-07-12T15:50:12.645690,api,real_time
800d08,SEJ9991,India,1752335405.0,1752335405,87.3197,20.6475,7620.0,False,143.34,45.87,0.0,,8077.2,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a205ec,N2298M,United States,1752335297.0,1752335297,-79.287,26.8543,2552.7,False,75.2,304.12,0.0,,2720.34,,False,0,2025-07-12T15:50:12.645690,api,real_time
